run_id,case_id,reference_mode,top_k,branch_label_none,branch_label_quadratic,pair_overlap_none_vs_quadratic,weighted_pair_shift,identity_preserved_flag
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,-3.43979023721408e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,-3.43979023721408e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,4.0019286484005434e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-4__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,-4.970948080873505e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,-3.826095529291251e-08,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,-2.600489258042238e-06,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,-1.5796935981526872e-09,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,-0.0012784583280409656,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.01281820987233473,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,-1.0267021035348378e-05,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,-0.008460021465790946,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,1,S1,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,3,S1,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=5__nu=0.02,weighted,5,S1,S2,0.5,-0.045257274571096406,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1.5__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0008390426952206154,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,-2.369215934550084e-12,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,-3.799316417030241e-11,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,4.409805853811122e-13,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,-2.0365804836663948e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,-2.0365804836663948e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,-2.0365804836663948e-05,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.000259564402645851,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.000259564402645851,1
config_m33_v0,P2__k0=-1__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.000259564402645851,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,4.210909075874625e-06,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,4.210909075874625e-06,1
config_m33_v0,P2__k0=-1__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,4.210909075874625e-06,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,-0.00355117097227875,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,-0.00355117097227875,1
config_m33_v0,P2__k0=-1__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,-0.00355117097227875,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.0013495448997750126,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.0013495448997750126,1
config_m33_v0,P2__k0=-1__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.0013495448997750126,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0015495152628561826,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0015495152628561826,1
config_m33_v0,P2__k0=-1__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0015495152628561826,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,-0.00863092264674803,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,-0.00863092264674803,1
config_m33_v0,P2__k0=-1__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,-0.00863092264674803,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,1,S1,S1,0.5,0.05343125511373681,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,3,S1,S1,0.5,0.05343125511373681,1
config_m33_v0,P2__k0=-1__sk=1__t=5__nu=0.02,weighted,5,S1,S1,0.5,0.05343125511373681,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0067671817420201785,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0067671817420201785,1
config_m33_v0,P2__k0=-1__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0067671817420201785,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,2.376700170003687e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,-1.7370662463989106e-08,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,-4.441329970461538e-09,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.00013763272215383537,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.00013763272215383537,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.00013763272215383537,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.0010054218491536426,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.0010054218491536426,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.0010054218491536426,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,-0.00025563525101879314,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,-0.00025563525101879314,1
config_m33_v0,P2__k0=3.5__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,-0.00025563525101879314,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.001682788528504453,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.001682788528504453,1
config_m33_v0,P2__k0=3.5__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.001682788528504453,1
config_m33_v0,P2__k0=3.5__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.012271064491143235,1
config_m33_v0,P2__k0=3.5__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.012271064491143235,1
config_m33_v0,P2__k0=3.5__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.012271064491143235,1
config_m33_v0,P2__k0=3.5__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,-0.0029029960076796257,1
config_m33_v0,P2__k0=3.5__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,-0.0029029960076796257,1
config_m33_v0,P2__k0=3.5__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,-0.0029029960076796257,1
config_m33_v0,P2__k0=4__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P2__k0=4__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,-2.220446049250313e-16,1
config_m33_v0,P2__k0=4__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,-3.338331460156496e-07,1
config_m33_v0,P2__k0=4__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,-3.338331460156496e-07,1
config_m33_v0,P2__k0=4__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,-3.338331460156496e-07,1
config_m33_v0,P2__k0=4__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,-1.121734923947848e-06,1
config_m33_v0,P2__k0=4__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,-1.121734923947848e-06,1
config_m33_v0,P2__k0=4__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,-1.121734923947848e-06,1
config_m33_v0,P2__k0=4__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,-1.7790270556705678e-07,1
config_m33_v0,P2__k0=4__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,-1.7790270556705678e-07,1
config_m33_v0,P2__k0=4__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,-1.7790270556705678e-07,1
config_m33_v0,P2__k0=4__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,-5.3041113548979446e-05,1
config_m33_v0,P2__k0=4__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,-5.3041113548979446e-05,1
config_m33_v0,P2__k0=4__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,-5.3041113548979446e-05,1
config_m33_v0,P2__k0=4__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.0001869653032231522,1
config_m33_v0,P2__k0=4__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.0001869653032231522,1
config_m33_v0,P2__k0=4__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.0001869653032231522,1
config_m33_v0,P2__k0=4__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,1.8446464791765926e-05,1
config_m33_v0,P2__k0=4__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,1.8446464791765926e-05,1
config_m33_v0,P2__k0=4__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,1.8446464791765926e-05,1
config_m33_v0,P3__k0=-4__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0,1
config_m33_v0,P3__k0=-4__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,-3.3306690738754696e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,7.771561172376096e-16,1
config_m33_v0,P3__k0=-4__sk=0.5__t=10__nu=0.02,weighted,1,S1,S1,1.0,2.7200464103316335e-14,1
config_m33_v0,P3__k0=-4__sk=0.5__t=10__nu=0.02,weighted,3,S1,S1,1.0,2.7200464103316335e-14,1
config_m33_v0,P3__k0=-4__sk=0.5__t=10__nu=0.02,weighted,5,S1,S1,1.0,2.7200464103316335e-14,1
config_m33_v0,P3__k0=-4__sk=0.8__t=2__nu=0.02,weighted,1,S1,S1,1.0,-4.7003908676401807e-07,1
config_m33_v0,P3__k0=-4__sk=0.8__t=2__nu=0.02,weighted,3,S1,S1,1.0,-4.7003908676401807e-07,1
config_m33_v0,P3__k0=-4__sk=0.8__t=2__nu=0.02,weighted,5,S1,S1,1.0,-4.7003908676401807e-07,1
config_m33_v0,P3__k0=-4__sk=0.8__t=5__nu=0.02,weighted,1,S1,S1,1.0,1.1061384168620236e-06,1
config_m33_v0,P3__k0=-4__sk=0.8__t=5__nu=0.02,weighted,3,S1,S1,1.0,1.1061384168620236e-06,1
config_m33_v0,P3__k0=-4__sk=0.8__t=5__nu=0.02,weighted,5,S1,S1,1.0,1.1061384168620236e-06,1
config_m33_v0,P3__k0=-4__sk=0.8__t=10__nu=0.02,weighted,1,S1,S1,1.0,1.8663246882821838e-05,1
config_m33_v0,P3__k0=-4__sk=0.8__t=10__nu=0.02,weighted,3,S1,S1,1.0,1.8663246882821838e-05,1
config_m33_v0,P3__k0=-4__sk=0.8__t=10__nu=0.02,weighted,5,S1,S1,1.0,1.8663246882821838e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=2__nu=0.02,weighted,1,S1,S1,1.0,-6.60078720149393e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=2__nu=0.02,weighted,3,S1,S1,1.0,-6.60078720149393e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=2__nu=0.02,weighted,5,S1,S1,1.0,-6.60078720149393e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=5__nu=0.02,weighted,1,S1,S1,1.0,2.3539625661817e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=5__nu=0.02,weighted,3,S1,S1,1.0,2.3539625661817e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=5__nu=0.02,weighted,5,S1,S1,1.0,2.3539625661817e-05,1
config_m33_v0,P3__k0=-4__sk=1__t=10__nu=0.02,weighted,1,S1,S1,1.0,0.0008059662878365792,1
config_m33_v0,P3__k0=-4__sk=1__t=10__nu=0.02,weighted,3,S1,S1,1.0,0.0008059662878365792,1
config_m33_v0,P3__k0=-4__sk=1__t=10__nu=0.02,weighted,5,S1,S1,1.0,0.0008059662878365792,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,1,S1,S1,1.0,-1.8260689627069837e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,3,S1,S1,1.0,-1.8260689627069837e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=2__nu=0.02,weighted,5,S1,S1,1.0,-1.8260689627069837e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,1,S1,S1,1.0,-5.8050904638839995e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,3,S1,S1,1.0,-5.8050904638839995e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=5__nu=0.02,weighted,5,S1,S1,1.0,-5.8050904638839995e-08,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,1,S1,S1,1.0,1.3186357387118264e-06,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,3,S1,S1,1.0,1.3186357387118264e-06,1
config_m33_v0,P3__k0=-1.5__sk=0.3__t=10__nu=0.02,weighted,5,S1,S1,1.0,1.3186357387118264e-06,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,1,S1,S1,1.0,-0.0012438648872631353,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,3,S1,S1,1.0,-0.0012438648872631353,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=2__nu=0.02,weighted,5,S1,S1,1.0,-0.0012438648872631353,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,1,S1,S1,1.0,-0.003630200681850604,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,3,S1,S1,1.0,-0.003630200681850604,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=5__nu=0.02,weighted,5,S1,S1,1.0,-0.003630200681850604,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,1,S2,S1,0.5,0.025303963180602018,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,3,S2,S1,0.5,0.025303963180602018,1
config_m33_v0,P3__k0=-1.5__sk=0.5__t=10__nu=0.02,weighted,5,S2,S1,0.5,0.025303963180602018,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,1,S2,S2,0.5,-0.03534667794943924,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,3,S2,S2,0.5,-0.03534667794943924,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=2__nu=0.02,weighted,5,S2,S2,0.5,-0.03534667794943924,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,1,S1,S2,0.5,-0.057372549701177444,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,3,S1,S2,0.5,-0.057372549701177444,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=5__nu=0.02,weighted,5,S1,S2,0.5,-0.057372549701177444,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,1,S2,S1,1.0,0.004606075643392993,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,3,S2,S1,1.0,0.004606075643392993,1
config_m33_v0,P3__k0=-1.5__sk=0.8__t=10__nu=0.02,weighted,5,S2,S1,1.0,0.004606075643392993,1
config_m33_v0,P3__k0=-1.5__sk=1__t=2__nu=0.02,weighted,1,S2,S2,0.5,-0.03820795000543753,1
config_m33_v0,P3__k0=-1.5__sk=1__t=2__nu=0.02,weighted,3,S2,S2,0.5,-0.03820795000543753,1
config_m33_v0,P3__k0=-1.5__sk=1__t=2__nu=0.02,weighted,5,S2,S2,0.5,-0.03820795000543753,1
config_m33_v0,P3__k0=-1.5__sk=1__t=5__nu=0.02,weighted,1,S2,S2,0.5,-0.06194141152766508,1
config_m33_v0,P3__k0=-1.5__sk=1__t=5__nu=0.02,weighted,3,S2,S2,0.5,-0.06194141152766508,1
